timestamp,temperature,turbidity,light,status_temperature,status_turbidity,status_overall,actuator_cooler,actuator_filter,actuator_light
2026-04-27T17:39:08Z,21.1,2.37,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:09Z,22.1,2.19,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:09Z,23.9,3.67,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:10Z,20.0,3.77,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:10Z,23.0,3.75,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:10Z,23.9,2.6,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:11Z,21.8,3.79,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:11Z,23.6,3.52,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:12Z,20.2,2.95,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:12Z,22.6,2.89,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:13Z,22.1,2.94,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:13Z,23.5,3.27,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:14Z,22.9,3.12,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:14Z,20.7,3.64,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:15Z,22.2,2.27,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:15Z,23.4,2.68,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:16Z,20.0,2.7,0.0,normal,normal,normal,off,off,off

2026-04-27T17:39:16Z,23.7,2.69,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:17Z,23.7,2.11,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:17Z,20.6,2.98,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:18Z,21.5,3.05,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:18Z,22.0,3.73,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:19Z,21.5,3.53,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:19Z,21.1,3.5,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:20Z,23.5,2.66,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:20Z,20.6,3.08,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:20Z,21.1,2.94,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:21Z,20.8,2.07,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:21Z,21.8,3.72,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:22Z,20.7,3.8,0.0,normal,normal,normal,off,off,off

2026-04-27T17:39:22Z,21.8,3.81,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:23Z,21.7,3.08,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:23Z,22.4,2.12,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:24Z,22.8,2.97,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:24Z,20.7,2.78,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:25Z,20.9,3.77,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:25Z,24.0,3.77,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:26Z,22.9,3.94,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:26Z,20.6,2.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:26Z,23.5,3.64,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:27Z,20.2,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:27Z,23.5,3.35,1.0,normal,normal,normal,off,off,on
2026-04-27T17:39:28Z,22.5,3.89,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:28Z,22.2,3.67,0.0,normal,normal,normal,off,off,on
2026-04-27T17:39:29Z,20.7,2.52,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:29Z,20.2,2.76,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:30Z,20.3,3.26,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:30Z,22.5,2.74,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:31Z,22.4,3.77,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:31Z,21.4,2.11,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:31Z,23.7,2.59,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:32Z,22.4,2.15,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:32Z,22.8,2.04,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:32Z,20.8,3.59,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:33Z,23.4,2.12,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:33Z,21.4,3.64,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:34Z,20.8,2.26,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:34Z,20.7,3.92,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:35Z,20.5,3.79,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:35Z,20.9,3.65,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:36Z,22.5,3.91,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:36Z,22.2,2.56,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:36Z,20.3,2.76,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:37Z,21.6,3.9,1.0,normal,normal,normal,off,off,off

2026-04-27T17:39:37Z,22.0,2.84,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:38Z,22.9,2.87,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:38Z,23.5,2.86,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:38Z,21.6,3.18,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:39Z,21.7,2.74,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:39Z,21.7,3.62,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:40Z,21.9,2.43,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:40Z,21.5,3.79,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:40Z,21.6,3.47,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:41Z,21.1,2.54,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:41Z,21.0,2.3,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:41Z,21.8,3.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:42Z,20.3,3.24,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:42Z,22.0,2.3,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:42Z,23.7,2.33,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:43Z,23.6,2.8,0.0,normal,normal,normal,off,off,off

2026-04-27T17:39:43Z,22.1,3.98,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:44Z,20.1,2.93,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:44Z,21.8,2.13,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:44Z,20.5,3.93,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:45Z,23.2,3.21,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:45Z,21.1,2.38,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:45Z,20.5,2.32,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:46Z,20.8,3.68,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:46Z,22.2,3.0,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:46Z,20.1,2.35,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:47Z,22.7,2.53,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:47Z,22.6,2.11,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:48Z,22.0,2.13,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:48Z,21.5,3.18,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:48Z,22.4,3.89,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:49Z,20.0,3.87,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:49Z,22.7,3.66,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:49Z,20.1,3.47,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:50Z,23.4,3.79,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:50Z,20.4,3.36,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:50Z,21.0,3.93,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:51Z,21.2,2.96,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:51Z,21.2,3.11,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:52Z,21.8,2.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:52Z,22.2,2.6,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:52Z,23.2,3.75,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:53Z,23.9,2.85,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:53Z,23.4,3.6,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:53Z,20.5,2.67,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:54Z,21.0,2.53,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:54Z,20.2,2.18,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:55Z,23.5,2.33,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:55Z,20.5,3.67,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:55Z,20.8,3.59,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:56Z,22.2,2.81,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:56Z,22.7,3.66,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:56Z,20.8,2.89,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:57Z,20.1,2.59,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:57Z,23.8,3.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:57Z,21.9,3.18,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:58Z,22.3,3.71,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:58Z,23.9,2.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:58Z,22.4,2.23,1.0,normal,normal,normal,off,off,off
2026-04-27T17:39:59Z,20.4,3.96,0.0,normal,normal,normal,off,off,off
2026-04-27T17:39:59Z,23.7,3.96,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:00Z,21.3,3.64,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:00Z,23.0,2.55,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:01Z,20.1,3.99,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:01Z,20.1,2.65,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:01Z,22.5,3.16,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:02Z,20.7,2.08,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:02Z,22.6,3.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:02Z,22.6,3.83,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:03Z,20.8,2.34,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:03Z,23.1,2.56,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:03Z,20.2,2.38,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:04Z,23.9,3.1,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:04Z,20.9,3.0,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:04Z,20.9,3.27,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:05Z,23.7,3.87,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:05Z,21.3,2.36,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:05Z,22.3,3.38,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:06Z,21.0,2.72,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:06Z,23.4,3.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:06Z,20.3,2.09,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:07Z,22.8,3.6,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:07Z,20.4,3.66,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:07Z,20.9,3.76,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:08Z,20.3,3.07,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:08Z,22.7,2.4,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:08Z,23.0,2.62,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:09Z,22.6,3.5,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:09Z,21.3,3.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:09Z,20.1,2.76,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:10Z,23.3,2.02,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:10Z,23.0,2.38,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:10Z,21.0,2.19,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:11Z,22.1,3.8,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:11Z,21.0,3.57,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:11Z,21.4,3.22,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:12Z,22.6,4.0,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:12Z,22.3,3.4,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:12Z,23.5,2.7,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:13Z,23.0,3.27,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:13Z,20.9,3.29,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:13Z,23.0,2.82,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:14Z,20.1,2.7,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:14Z,21.2,3.8,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:14Z,20.2,3.27,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:15Z,21.6,2.34,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:15Z,21.2,3.5,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:15Z,21.6,2.82,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:16Z,21.0,3.3,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:16Z,21.7,3.48,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:16Z,20.0,3.68,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:17Z,23.2,2.79,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:17Z,22.0,3.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:17Z,20.3,3.49,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:18Z,20.6,3.15,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:18Z,22.0,3.35,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:18Z,21.7,3.76,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:19Z,23.6,2.48,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:19Z,21.9,2.34,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:19Z,22.4,2.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:20Z,20.4,2.36,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:20Z,20.4,3.27,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:20Z,23.6,2.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:21Z,21.1,2.12,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:21Z,21.3,2.05,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:21Z,22.7,3.48,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:22Z,21.8,3.87,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:22Z,22.6,2.67,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:22Z,22.0,3.95,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:23Z,20.9,3.82,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:23Z,21.4,3.27,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:24Z,21.4,2.75,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:24Z,23.5,3.37,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:24Z,21.9,3.04,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:25Z,20.2,3.9,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:25Z,20.9,2.85,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:25Z,23.9,3.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:26Z,20.4,3.42,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:26Z,22.1,3.8,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:26Z,20.9,2.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:27Z,22.9,3.01,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:27Z,21.6,3.81,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:27Z,22.7,2.77,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:28Z,20.2,2.28,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:28Z,22.3,2.08,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:28Z,22.7,2.15,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:29Z,20.2,3.73,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:29Z,21.7,2.96,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:30Z,20.0,3.61,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:30Z,21.2,3.24,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:30Z,21.0,2.21,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:31Z,23.9,2.45,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:31Z,20.2,3.24,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:32Z,23.5,3.13,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:32Z,23.6,2.92,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:32Z,22.6,3.43,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:33Z,20.2,2.37,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:33Z,20.3,3.48,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:33Z,21.9,3.35,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:34Z,21.2,2.46,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:34Z,23.5,2.05,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:34Z,22.9,2.26,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:35Z,21.9,3.72,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:35Z,21.2,2.76,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:35Z,20.9,3.42,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:36Z,22.8,2.37,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:36Z,22.2,3.71,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:36Z,21.9,3.8,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:37Z,23.7,3.06,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:37Z,22.9,3.67,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:37Z,24.0,2.78,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:38Z,22.6,3.0,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:38Z,23.2,3.98,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:39Z,23.2,3.8,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:39Z,21.9,3.39,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:39Z,20.2,2.84,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:40Z,22.6,2.3,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:40Z,21.6,2.52,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:40Z,21.7,3.47,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:41Z,23.4,3.8,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:41Z,22.6,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:41Z,22.1,3.37,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:42Z,20.0,2.41,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:42Z,22.7,2.01,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:42Z,23.0,2.98,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:43Z,23.4,2.41,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:43Z,23.6,3.61,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:43Z,20.4,2.92,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:44Z,20.0,2.22,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:44Z,20.7,2.76,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:44Z,21.1,2.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:45Z,21.7,3.02,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:45Z,22.6,3.07,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:45Z,23.7,2.86,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:46Z,20.2,3.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:46Z,22.8,3.68,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:46Z,21.7,3.04,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:47Z,21.3,2.29,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:47Z,20.4,2.43,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:47Z,23.3,2.65,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:48Z,21.6,2.74,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:48Z,21.5,2.03,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:48Z,22.4,2.1,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:49Z,23.0,2.13,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:49Z,21.1,2.27,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:49Z,20.8,3.18,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:50Z,20.9,2.28,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:50Z,22.0,2.26,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:50Z,21.4,3.89,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:51Z,22.4,3.41,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:51Z,20.7,3.91,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:51Z,21.1,2.5,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:52Z,23.3,3.46,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:52Z,23.2,2.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:52Z,23.1,2.39,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:53Z,20.2,3.56,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:53Z,21.2,3.92,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:53Z,20.4,3.82,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:54Z,22.6,2.93,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:54Z,21.6,2.72,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:54Z,21.7,3.63,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:55Z,22.2,2.56,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:55Z,23.7,2.44,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:55Z,20.5,3.16,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:56Z,22.3,3.69,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:56Z,20.6,2.69,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:56Z,21.9,3.19,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:57Z,21.9,2.44,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:57Z,23.4,2.05,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:57Z,20.8,2.4,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:58Z,21.8,3.54,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:58Z,23.2,2.84,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:58Z,23.7,3.53,1.0,normal,normal,normal,off,off,off
2026-04-27T17:40:59Z,20.2,2.65,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:59Z,22.6,2.99,0.0,normal,normal,normal,off,off,off
2026-04-27T17:40:59Z,23.6,2.52,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:00Z,23.8,2.71,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:00Z,22.7,2.37,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:00Z,20.7,2.24,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:01Z,20.5,3.27,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:01Z,20.7,3.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:01Z,21.1,3.06,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:02Z,20.5,2.74,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:02Z,22.1,2.1,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:02Z,20.7,2.71,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:03Z,23.2,3.75,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:03Z,21.3,2.2,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:03Z,22.6,3.2,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:04Z,21.1,3.33,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:04Z,21.6,2.5,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:04Z,22.4,2.27,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:05Z,21.7,3.1,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:05Z,22.8,3.23,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:05Z,22.5,3.31,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:06Z,20.9,2.55,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:06Z,21.9,3.41,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:06Z,21.7,3.69,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:07Z,20.2,2.73,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:07Z,21.4,2.41,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:07Z,23.9,3.6,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:08Z,23.0,2.18,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:08Z,20.7,3.98,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:08Z,20.1,3.46,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:09Z,21.3,3.43,1.0,normal,normal,normal,off,off,off
2026-04-27T17:41:09Z,22.7,3.34,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:09Z,23.0,2.79,0.0,normal,normal,normal,off,off,off
2026-04-27T17:41:10Z,20.2,2.22,0.0,normal,normal,normal,off,off,off
